 Periods ,solar_roof,temp,heat_1,elec_1,heat_2,elec_2,heat_3,elec_3
8156,0,8.7,1.52E+03,7.21E+02,3.14E+02,1.44E+02,4.00E+01,1.80E+01
8157,0,8.5,1.52E+03,4.21E+02,3.12E+02,8.39E+01,3.64E+01,1.05E+01
8158,0,8.7,1.53E+03,4.21E+02,3.07E+02,8.39E+01,3.99E+01,1.05E+01
8159,0,8.7,1.52E+03,4.21E+02,3.06E+02,8.39E+01,3.50E+01,1.05E+01
8160,0,9.5,1.52E+03,1.81E+02,3.08E+02,3.60E+01,4.07E+01,4.50E+00
8161,0,9.3,1.53E+03,1.20E+02,3.07E+02,2.40E+01,3.55E+01,3.00E+00
8162,0,9.5,1.52E+03,1.20E+02,3.11E+02,2.40E+01,4.01E+01,3.00E+00
8163,0,9.4,1.53E+03,1.20E+02,3.08E+02,2.40E+01,3.69E+01,3.00E+00
8164,0,8.9,1.53E+03,1.20E+02,3.10E+02,2.40E+01,4.07E+01,3.00E+00
8165,0,8.7,1.53E+03,1.20E+02,3.10E+02,2.40E+01,3.51E+01,3.00E+00
8166,0,8.6,1.54E+03,1.20E+02,3.18E+02,2.40E+01,4.07E+01,3.00E+00
8167,0,8.6,1.57E+03,5.41E+02,3.21E+02,1.08E+02,3.87E+01,1.35E+01
8168,0,8.6,1.58E+03,1.08E+03,3.23E+02,2.16E+02,3.90E+01,2.70E+01
8169,0.004305286,8.8,1.60E+03,5.41E+02,3.23E+02,1.08E+02,4.06E+01,1.35E+01
8170,0.014188996,9.5,1.60E+03,4.21E+02,3.35E+02,8.39E+01,4.07E+01,1.05E+01
8171,0.022305007,10.7,1.60E+03,4.21E+02,3.37E+02,8.39E+01,3.90E+01,1.05E+01
8172,0.025831188,11.4,1.59E+03,8.42E+02,3.28E+02,1.68E+02,3.87E+01,2.10E+01
8173,0.027127478,12,1.46E+03,1.20E+03,2.93E+02,2.40E+02,3.05E+01,3.00E+01
8174,0.022929194,12.1,1.14E+03,5.41E+02,2.54E+02,1.08E+02,3.22E+01,1.35E+01
8175,0.015996546,11.3,4.63E+02,4.21E+02,2.21E+02,8.39E+01,1.26E+01,1.05E+01
8176,0.007387671,10.9,7.27E+02,4.21E+02,2.42E+02,8.39E+01,7.44E+00,1.05E+01
8177,0.000869831,11,1.22E+03,8.42E+02,2.40E+02,1.68E+02,3.90E+01,2.10E+01
8178,0,10.4,1.17E+03,1.20E+03,2.52E+02,2.40E+02,2.48E+01,3.00E+01
8179,0,9.5,1.16E+03,8.42E+02,2.46E+02,1.68E+02,2.79E+01,2.10E+01
8180,0,9.2,1.15E+03,7.21E+02,2.39E+02,1.44E+02,2.99E+01,1.80E+01
8181,0,9.1,1.18E+03,4.21E+02,2.47E+02,8.39E+01,2.67E+01,1.05E+01
8182,0,7.4,1.10E+03,4.21E+02,2.27E+02,8.39E+01,2.55E+01,1.05E+01
8183,0,7.4,1.05E+03,4.21E+02,2.21E+02,8.39E+01,2.90E+01,1.05E+01
8184,0,6.8,1.08E+03,1.81E+02,2.35E+02,3.60E+01,2.75E+01,4.50E+00
8185,0,6.2,1.16E+03,1.20E+02,2.39E+02,2.40E+01,2.54E+01,3.00E+00
8186,0,6.3,1.17E+03,1.20E+02,2.39E+02,2.40E+01,3.12E+01,3.00E+00
8187,0,5.8,1.17E+03,1.20E+02,2.49E+02,2.40E+01,2.66E+01,3.00E+00
8188,0,5.5,1.18E+03,1.20E+02,2.40E+02,2.40E+01,3.17E+01,3.00E+00
8189,0,5.3,1.16E+03,1.20E+02,2.33E+02,2.40E+01,2.79E+01,3.00E+00
8190,0,4.3,1.15E+03,1.20E+02,2.28E+02,2.40E+01,2.85E+01,3.00E+00
8191,0,4.1,1.12E+03,5.41E+02,2.23E+02,1.08E+02,2.94E+01,1.35E+01
8192,0,4.3,1.08E+03,1.08E+03,2.20E+02,2.16E+02,2.73E+01,2.70E+01
8193,0.012196445,5,1.05E+03,5.41E+02,2.21E+02,1.08E+02,2.73E+01,1.35E+01
8194,0.053425459,5.3,1.02E+03,4.21E+02,2.07E+02,8.39E+01,2.49E+01,1.05E+01
8195,0.088277969,6.1,1.02E+03,4.21E+02,2.03E+02,8.39E+01,2.49E+01,1.05E+01
8196,0.109926497,6.7,1.02E+03,8.42E+02,2.04E+02,1.68E+02,2.54E+01,2.10E+01
8197,0.112807862,6.8,8.82E+02,1.20E+03,1.98E+02,2.40E+02,1.83E+01,3.00E+01
8198,0.096992804,5.9,9.87E+02,5.41E+02,2.09E+02,1.08E+02,2.37E+01,1.35E+01
8199,0.068159583,5.7,1.04E+03,4.21E+02,2.10E+02,8.39E+01,2.80E+01,1.05E+01
8200,0.030294682,5.5,1.05E+03,4.21E+02,2.21E+02,8.39E+01,2.74E+01,1.05E+01
8201,0.002366991,5.4,1.07E+03,8.42E+02,2.22E+02,1.68E+02,2.75E+01,2.10E+01
8202,0,5.5,1.10E+03,1.20E+03,2.27E+02,2.40E+02,2.64E+01,3.00E+01
8203,0,5.6,1.14E+03,8.42E+02,2.22E+02,1.68E+02,3.01E+01,2.10E+01
8204,0,5.4,1.14E+03,7.21E+02,2.36E+02,1.44E+02,2.83E+01,1.80E+01
8205,0,5.6,1.16E+03,4.21E+02,2.41E+02,8.39E+01,2.81E+01,1.05E+01
8206,0,5.9,1.18E+03,4.21E+02,2.45E+02,8.39E+01,3.02E+01,1.05E+01
8207,0,6.2,1.21E+03,4.21E+02,2.61E+02,8.39E+01,2.99E+01,1.05E+01
8208,0,6.4,1.24E+03,1.81E+02,2.66E+02,3.60E+01,3.16E+01,4.50E+00
8209,0,6.9,1.26E+03,1.20E+02,2.69E+02,2.40E+01,3.13E+01,3.00E+00
8210,0,7.2,1.29E+03,1.20E+02,2.65E+02,2.40E+01,3.37E+01,3.00E+00
8211,0,7.3,1.32E+03,1.20E+02,2.68E+02,2.40E+01,3.22E+01,3.00E+00
8212,0,8.1,1.35E+03,1.20E+02,2.72E+02,2.40E+01,3.49E+01,3.00E+00
8213,0,10.2,1.36E+03,1.20E+02,2.75E+02,2.40E+01,3.16E+01,3.00E+00
8214,0,9.6,1.38E+03,1.20E+02,2.80E+02,2.40E+01,3.56E+01,3.00E+00
8215,0,8.1,1.42E+03,5.41E+02,2.87E+02,1.08E+02,3.65E+01,1.35E+01
8216,0,8.1,1.46E+03,1.08E+03,2.91E+02,2.16E+02,3.57E+01,2.70E+01
8217,0.071882212,6.8,1.49E+03,5.41E+02,2.99E+02,1.08E+02,3.57E+01,1.35E+01
8218,0.364923761,6.6,1.51E+03,4.21E+02,3.07E+02,8.39E+01,4.07E+01,1.05E+01
8219,0.628398836,7.9,1.52E+03,4.21E+02,3.10E+02,8.39E+01,3.70E+01,1.05E+01
8220,0.705709061,9.1,1.55E+03,8.42E+02,3.11E+02,1.68E+02,4.07E+01,2.10E+01
8221,0.673489296,9.5,1.56E+03,1.20E+03,3.16E+02,2.40E+02,3.70E+01,3.00E+01
8222,0.531130995,7.5,1.57E+03,5.41E+02,3.23E+02,1.08E+02,4.01E+01,1.35E+01
8223,0.39325734,6.5,1.59E+03,4.21E+02,3.25E+02,8.39E+01,3.88E+01,1.05E+01
8224,0.221490494,6,1.60E+03,4.21E+02,3.28E+02,8.39E+01,3.90E+01,1.05E+01
8225,0.015128552,5.9,1.61E+03,8.42E+02,3.32E+02,1.68E+02,4.14E+01,2.10E+01
8226,0,6,1.65E+03,1.20E+03,3.56E+02,2.40E+02,4.06E+01,3.00E+01
8227,0,6.2,1.68E+03,8.42E+02,3.60E+02,1.68E+02,4.07E+01,2.10E+01
8228,0,6.4,1.72E+03,7.21E+02,3.68E+02,1.44E+02,4.26E+01,1.80E+01
8229,0,6.7,1.75E+03,4.21E+02,3.72E+02,8.39E+01,4.50E+01,1.05E+01
8230,0,6.5,1.80E+03,4.21E+02,3.89E+02,8.39E+01,4.39E+01,1.05E+01
8231,0,6.6,1.82E+03,4.21E+02,3.95E+02,8.39E+01,4.46E+01,1.05E+01
8232,0,7.1,1.84E+03,1.81E+02,3.96E+02,3.60E+01,4.61E+01,4.50E+00
8233,0,6.2,1.86E+03,1.20E+02,3.96E+02,2.40E+01,4.64E+01,3.00E+00
8234,0,5.8,1.89E+03,1.20E+02,3.98E+02,2.40E+01,4.64E+01,3.00E+00
8235,0,5.3,1.90E+03,1.20E+02,3.98E+02,2.40E+01,4.63E+01,3.00E+00
8236,0,5.1,1.90E+03,1.20E+02,3.99E+02,2.40E+01,4.99E+01,3.00E+00
8237,0,5.2,1.90E+03,1.20E+02,3.98E+02,2.40E+01,4.64E+01,3.00E+00
8238,0,4.8,1.91E+03,1.20E+02,3.99E+02,2.40E+01,4.64E+01,3.00E+00
8239,0,4.6,1.91E+03,5.41E+02,3.97E+02,1.08E+02,4.80E+01,1.35E+01
8240,0,4.6,1.91E+03,1.08E+03,3.98E+02,2.16E+02,4.81E+01,2.70E+01
8241,0.075726981,5.1,1.90E+03,5.41E+02,3.99E+02,1.08E+02,4.64E+01,1.35E+01
8242,0.397188485,5.8,1.89E+03,4.21E+02,3.97E+02,8.39E+01,4.63E+01,1.05E+01
8243,0.65125258,5.9,1.86E+03,4.21E+02,3.96E+02,8.39E+01,4.63E+01,1.05E+01
8244,0.74851486,5.9,1.83E+03,8.42E+02,3.96E+02,1.68E+02,4.50E+01,2.10E+01
8245,0.7757664,6.5,1.66E+03,1.20E+03,3.51E+02,2.40E+02,3.68E+01,3.00E+01
8246,0.571825546,6.1,1.63E+03,5.41E+02,3.15E+02,1.08E+02,3.87E+01,1.35E+01
8247,0.39354165,5.8,1.58E+03,4.21E+02,2.91E+02,8.39E+01,4.02E+01,1.05E+01
8248,0.229813316,5.5,1.56E+03,4.21E+02,2.81E+02,8.39E+01,3.80E+01,1.05E+01
8249,0.016457058,5.1,1.54E+03,8.42E+02,2.76E+02,1.68E+02,3.66E+01,2.10E+01
8250,0,5,1.49E+03,1.20E+03,2.68E+02,2.40E+02,3.73E+01,3.00E+01
8251,0,4.7,1.38E+03,8.42E+02,2.63E+02,1.68E+02,3.80E+01,2.10E+01
8252,0,4.3,1.30E+03,7.21E+02,2.64E+02,1.44E+02,3.29E+01,1.80E+01
8253,0,4.5,1.20E+03,4.21E+02,2.46E+02,8.39E+01,3.26E+01,1.05E+01
8254,0,4.7,1.15E+03,4.21E+02,2.37E+02,8.39E+01,2.63E+01,1.05E+01
8255,0,4.6,1.08E+03,4.21E+02,2.35E+02,8.39E+01,2.72E+01,1.05E+01
8256,0,4,1.05E+03,1.81E+02,2.16E+02,3.60E+01,2.48E+01,4.50E+00
8257,0,3.9,1.06E+03,1.20E+02,2.33E+02,2.40E+01,2.69E+01,3.00E+00
8258,0,3.6,1.12E+03,1.20E+02,2.34E+02,2.40E+01,2.78E+01,3.00E+00
8259,0,4.1,1.13E+03,1.20E+02,2.33E+02,2.40E+01,2.74E+01,3.00E+00
8260,0,3.2,1.15E+03,1.20E+02,2.30E+02,2.40E+01,2.79E+01,3.00E+00
8261,0,2.7,1.14E+03,1.20E+02,2.21E+02,2.40E+01,2.86E+01,3.00E+00
8262,0,2.7,1.14E+03,1.20E+02,2.24E+02,2.40E+01,2.73E+01,3.00E+00
8263,0,2.7,1.14E+03,5.41E+02,2.15E+02,1.08E+02,2.99E+01,1.35E+01
8264,0,2.8,1.11E+03,1.08E+03,2.20E+02,2.16E+02,2.90E+01,2.70E+01
8265,0.017792553,5.1,1.09E+03,5.41E+02,2.19E+02,1.08E+02,2.42E+01,1.35E+01
8266,0.092185356,6.1,1.03E+03,4.21E+02,2.14E+02,8.39E+01,2.79E+01,1.05E+01
8267,0.134359233,6.6,1.03E+03,4.21E+02,2.11E+02,8.39E+01,2.30E+01,1.05E+01
8268,0.160668653,6.9,1.03E+03,8.42E+02,2.12E+02,1.68E+02,2.69E+01,2.10E+01
8269,0.155152654,7.2,9.89E+02,1.20E+03,2.04E+02,2.40E+02,2.42E+01,3.00E+01
8270,0.141607533,6.5,9.50E+02,5.41E+02,1.97E+02,1.08E+02,2.22E+01,1.35E+01
8271,0.096756197,6.2,1.02E+03,4.21E+02,2.06E+02,8.39E+01,2.55E+01,1.05E+01
8272,0.039862384,4.9,1.02E+03,4.21E+02,2.04E+02,8.39E+01,2.55E+01,1.05E+01
8273,0.002731428,3.5,1.02E+03,8.42E+02,2.05E+02,1.68E+02,2.57E+01,2.10E+01
8274,0,3.4,1.02E+03,1.20E+03,2.05E+02,2.40E+02,2.48E+01,3.00E+01
8275,0,3,1.02E+03,8.42E+02,2.07E+02,1.68E+02,2.49E+01,2.10E+01
8276,0,2.5,1.03E+03,7.21E+02,2.08E+02,1.44E+02,2.58E+01,1.80E+01
8277,0,2.2,1.04E+03,4.21E+02,2.14E+02,8.39E+01,2.81E+01,1.05E+01
8278,0,2.1,1.05E+03,4.21E+02,2.18E+02,8.39E+01,2.68E+01,1.05E+01
8279,0,2,1.06E+03,4.21E+02,2.14E+02,8.39E+01,2.65E+01,1.05E+01
8280,0,1.7,1.08E+03,1.81E+02,2.21E+02,3.60E+01,2.75E+01,4.50E+00
8281,0,1.6,1.10E+03,1.20E+02,2.27E+02,2.40E+01,2.82E+01,3.00E+00
8282,0,1.4,1.10E+03,1.20E+02,2.23E+02,2.40E+01,2.76E+01,3.00E+00
8283,0,1.2,1.12E+03,1.20E+02,2.24E+02,2.40E+01,2.82E+01,3.00E+00
8284,0,1,1.13E+03,1.20E+02,2.25E+02,2.40E+01,2.99E+01,3.00E+00
8285,0,1,1.14E+03,1.20E+02,2.29E+02,2.40E+01,2.83E+01,3.00E+00
8286,0,0.7,1.16E+03,1.20E+02,2.31E+02,2.40E+01,2.83E+01,3.00E+00
8287,0,0.4,1.18E+03,5.41E+02,2.34E+02,1.08E+02,3.00E+01,1.35E+01
8288,0,-0.1,1.20E+03,1.08E+03,2.40E+02,2.16E+02,3.16E+01,2.70E+01
8289,0.002918793,0.5,1.22E+03,5.41E+02,2.59E+02,1.08E+02,3.07E+01,1.35E+01
8290,0.009806711,1.3,1.24E+03,4.21E+02,2.57E+02,8.39E+01,3.01E+01,1.05E+01
8291,0.016154629,2.2,1.25E+03,4.21E+02,2.63E+02,8.39E+01,3.00E+01,1.05E+01
8292,0.020449215,2.5,1.27E+03,8.42E+02,2.73E+02,1.68E+02,3.39E+01,2.10E+01
8293,0.021071412,2.1,1.29E+03,1.20E+03,2.64E+02,2.40E+02,3.26E+01,3.00E+01
8294,0.018947188,2.2,1.31E+03,5.41E+02,2.65E+02,1.08E+02,2.99E+01,1.35E+01
8295,0.013725481,2.2,1.32E+03,4.21E+02,2.73E+02,8.39E+01,3.46E+01,1.05E+01
8296,0.006615932,1.1,1.32E+03,4.21E+02,2.67E+02,8.39E+01,3.19E+01,1.05E+01
8297,0.000818547,0.4,1.34E+03,8.42E+02,2.66E+02,1.68E+02,3.46E+01,2.10E+01
8298,0,0.4,1.35E+03,1.20E+03,2.77E+02,2.40E+02,3.19E+01,3.00E+01
8299,0,0.1,1.36E+03,8.42E+02,2.75E+02,1.68E+02,3.63E+01,2.10E+01
8300,0,0.1,1.36E+03,7.21E+02,2.72E+02,1.44E+02,3.26E+01,1.80E+01
8301,0,0.3,1.38E+03,4.21E+02,2.85E+02,8.39E+01,3.46E+01,1.05E+01
8302,0,0.3,1.40E+03,4.21E+02,2.81E+02,8.39E+01,3.43E+01,1.05E+01
8303,0,0.3,1.42E+03,4.21E+02,2.85E+02,8.39E+01,3.66E+01,1.05E+01
8304,0,-0.2,1.46E+03,1.81E+02,2.96E+02,3.60E+01,3.63E+01,4.50E+00
8305,0,-0.7,1.49E+03,1.20E+02,2.94E+02,2.40E+01,3.56E+01,3.00E+00
8306,0,-0.7,1.52E+03,1.20E+02,2.98E+02,2.40E+01,4.07E+01,3.00E+00
8307,0,-1.1,1.53E+03,1.20E+02,3.12E+02,2.40E+01,3.72E+01,3.00E+00
8308,0,-1.2,1.56E+03,1.20E+02,3.12E+02,2.40E+01,4.06E+01,3.00E+00
8309,0,-1.3,1.60E+03,1.20E+02,3.19E+02,2.40E+01,4.07E+01,3.00E+00
8310,0,-1.5,1.61E+03,1.20E+02,3.28E+02,2.40E+01,3.70E+01,3.00E+00
8311,0,-1.7,1.63E+03,5.41E+02,3.29E+02,1.08E+02,4.07E+01,1.35E+01
8312,0,-1.8,1.65E+03,1.08E+03,3.36E+02,2.16E+02,4.06E+01,2.70E+01
8313,0.002918831,-0.8,1.65E+03,5.41E+02,3.32E+02,1.08E+02,4.07E+01,1.35E+01
8314,0.009806636,0.3,1.64E+03,4.21E+02,3.33E+02,8.39E+01,4.07E+01,1.05E+01
8315,0.01599931,1,1.64E+03,4.21E+02,3.35E+02,8.39E+01,4.14E+01,1.05E+01
8316,0.019983828,1.5,1.63E+03,8.42E+02,3.30E+02,1.68E+02,4.20E+01,2.10E+01
8317,0.021639907,1.8,1.62E+03,1.20E+03,3.30E+02,2.40E+02,4.06E+01,3.00E+01
8318,0.018843815,1.9,1.62E+03,5.41E+02,3.27E+02,1.08E+02,4.07E+01,1.35E+01
8319,0.012952101,1.3,1.62E+03,4.21E+02,3.31E+02,8.39E+01,4.07E+01,1.05E+01
8320,0.005947532,0.9,1.64E+03,4.21E+02,3.33E+02,8.39E+01,4.06E+01,1.05E+01
8321,0.000767251,0.8,1.63E+03,8.42E+02,3.29E+02,1.68E+02,4.07E+01,2.10E+01
8322,0,1,1.62E+03,1.20E+03,3.27E+02,2.40E+02,4.06E+01,3.00E+01
8323,0,1.2,1.60E+03,8.42E+02,3.29E+02,1.68E+02,3.90E+01,2.10E+01
8324,0,1.2,1.59E+03,7.21E+02,3.22E+02,1.44E+02,3.88E+01,1.80E+01
8325,0,1.2,1.58E+03,4.21E+02,3.19E+02,8.39E+01,3.93E+01,1.05E+01
8326,0,1.1,1.55E+03,4.21E+02,3.15E+02,8.39E+01,4.00E+01,1.05E+01
8327,0,1,1.52E+03,4.21E+02,3.09E+02,8.39E+01,3.17E+01,1.05E+01
8328,0,0.4,1.49E+03,1.81E+02,3.01E+02,3.60E+01,3.68E+01,4.50E+00
8329,0,0.4,1.44E+03,1.20E+02,2.84E+02,2.40E+01,3.41E+01,3.00E+00
8330,0,0.6,1.39E+03,1.20E+02,2.72E+02,2.40E+01,3.43E+01,3.00E+00
8331,0,0.6,1.34E+03,1.20E+02,2.55E+02,2.40E+01,3.38E+01,3.00E+00
8332,0,0.6,1.28E+03,1.20E+02,2.46E+02,2.40E+01,2.78E+01,3.00E+00
8333,0,0.5,1.28E+03,1.20E+02,2.48E+02,2.40E+01,3.36E+01,3.00E+00
8334,0,0.5,1.27E+03,1.20E+02,2.45E+02,2.40E+01,2.90E+01,3.00E+00
8335,0,0.6,1.23E+03,5.41E+02,2.47E+02,1.08E+02,3.14E+01,1.35E+01
8336,0,0.4,1.20E+03,1.08E+03,2.44E+02,2.16E+02,3.12E+01,2.70E+01
8337,0.005856646,0.5,1.17E+03,5.41E+02,2.39E+02,1.08E+02,2.70E+01,1.35E+01
8338,0.027356754,0.9,1.11E+03,4.21E+02,2.36E+02,8.39E+01,3.13E+01,1.05E+01
8339,0.047498598,1.4,1.09E+03,4.21E+02,2.22E+02,8.39E+01,2.83E+01,1.05E+01
8340,0.059364556,2.1,1.11E+03,8.42E+02,2.30E+02,1.68E+02,2.93E+01,2.10E+01
8341,0.063585272,2.7,1.12E+03,1.20E+03,2.27E+02,2.40E+02,2.62E+01,3.00E+01
8342,0.058299166,2.4,1.04E+03,5.41E+02,2.14E+02,1.08E+02,2.48E+01,1.35E+01
8343,0.042999235,2.1,1.05E+03,4.21E+02,2.10E+02,8.39E+01,2.31E+01,1.05E+01
8344,0.019129919,1.7,1.04E+03,4.21E+02,2.13E+02,8.39E+01,2.80E+01,1.05E+01
8345,0.001693856,1.5,1.05E+03,8.42E+02,2.05E+02,1.68E+02,2.59E+01,2.10E+01
8346,0,1.2,1.02E+03,1.20E+03,2.06E+02,2.40E+02,2.42E+01,3.00E+01
8347,0,1,1.02E+03,8.42E+02,2.06E+02,1.68E+02,2.55E+01,2.10E+01
8348,0,0.8,1.01E+03,7.21E+02,2.02E+02,1.44E+02,2.54E+01,1.80E+01
8349,0,0.8,1.01E+03,4.21E+02,2.04E+02,8.39E+01,2.49E+01,1.05E+01
8350,0,0.6,9.97E+02,4.21E+02,1.97E+02,8.39E+01,2.49E+01,1.05E+01
8351,0,0.2,9.91E+02,4.21E+02,1.99E+02,8.39E+01,2.10E+01,1.05E+01
8352,0,0.2,1.01E+03,1.81E+02,2.05E+02,3.60E+01,2.81E+01,4.50E+00
8353,0,0.3,1.01E+03,1.20E+02,2.00E+02,2.40E+01,2.48E+01,3.00E+00
8354,0,0.3,1.01E+03,1.20E+02,2.02E+02,2.40E+01,2.56E+01,3.00E+00
8355,0,0.2,1.01E+03,1.20E+02,2.04E+02,2.40E+01,2.57E+01,3.00E+00
8356,0,-0.2,1.02E+03,1.20E+02,2.01E+02,2.40E+01,2.58E+01,3.00E+00
8357,0,-0.3,1.03E+03,1.20E+02,2.11E+02,2.40E+01,2.32E+01,3.00E+00
8358,0,-0.3,1.04E+03,1.20E+02,2.12E+02,2.40E+01,2.75E+01,3.00E+00
8359,0,-0.4,1.06E+03,5.41E+02,2.23E+02,1.08E+02,2.75E+01,1.35E+01
8360,0,-0.7,1.10E+03,1.08E+03,2.20E+02,2.16E+02,2.83E+01,2.70E+01
8361,0.004310584,-0.5,1.13E+03,5.41E+02,2.27E+02,1.08E+02,2.83E+01,1.35E+01
8362,0.019568509,0.2,1.12E+03,4.21E+02,2.26E+02,8.39E+01,2.83E+01,1.05E+01
8363,0.032258711,0.8,1.14E+03,4.21E+02,2.27E+02,8.39E+01,3.00E+01,1.05E+01
8364,0.04072817,1.1,1.13E+03,8.42E+02,2.26E+02,1.68E+02,2.63E+01,2.10E+01
8365,0.043329944,1.7,1.13E+03,1.20E+03,2.26E+02,2.40E+02,3.01E+01,3.00E+01
8366,0.037193098,2.4,1.12E+03,5.41E+02,2.27E+02,1.08E+02,2.82E+01,1.35E+01
8367,0.026242719,1.7,1.14E+03,4.21E+02,2.35E+02,8.39E+01,2.81E+01,1.05E+01
8368,0.013011113,0.4,1.13E+03,4.21E+02,2.38E+02,8.39E+01,2.83E+01,1.05E+01
8369,0.001281171,0.2,1.16E+03,8.42E+02,2.41E+02,1.68E+02,2.82E+01,2.10E+01
8370,0,0.3,1.16E+03,1.20E+03,2.40E+02,2.40E+02,3.02E+01,3.00E+01
8371,0,0.3,1.18E+03,8.42E+02,2.45E+02,1.68E+02,3.07E+01,2.10E+01
8372,0,0.5,1.20E+03,7.21E+02,2.56E+02,1.44E+02,3.08E+01,1.80E+01
8373,0,0.8,1.21E+03,4.21E+02,2.61E+02,8.39E+01,3.01E+01,1.05E+01
8374,0,0.5,1.23E+03,4.21E+02,2.67E+02,8.39E+01,3.01E+01,1.05E+01
8375,0,-0.5,1.25E+03,4.21E+02,2.66E+02,8.39E+01,3.21E+01,1.05E+01
8376,0,-0.5,1.28E+03,1.81E+02,2.65E+02,3.60E+01,3.08E+01,4.50E+00
8377,0,-0.2,1.30E+03,1.20E+02,2.71E+02,2.40E+01,3.37E+01,3.00E+00
8378,0,-0.1,1.31E+03,1.20E+02,2.67E+02,2.40E+01,3.28E+01,3.00E+00
8379,0,0,1.33E+03,1.20E+02,2.66E+02,2.40E+01,3.01E+01,3.00E+00
8380,0,0.4,1.33E+03,1.20E+02,2.73E+02,2.40E+01,3.56E+01,3.00E+00
8381,0,2,1.33E+03,1.20E+02,2.70E+02,2.40E+01,3.08E+01,3.00E+00
8382,0,2.4,1.35E+03,1.20E+02,2.67E+02,2.40E+01,3.51E+01,3.00E+00
8383,0,2.4,1.35E+03,5.41E+02,2.78E+02,1.08E+02,3.51E+01,1.35E+01
8384,0,2.9,1.34E+03,1.08E+03,2.72E+02,2.16E+02,3.07E+01,2.70E+01
8385,0.002458013,2.9,1.36E+03,5.41E+02,2.70E+02,1.08E+02,3.57E+01,1.35E+01
8386,0.009034236,3.2,1.35E+03,4.21E+02,2.78E+02,8.39E+01,3.44E+01,1.05E+01
8387,0.015327995,3.6,1.34E+03,4.21E+02,2.73E+02,8.39E+01,3.21E+01,1.05E+01
8388,0.019621344,4.2,1.36E+03,8.42E+02,2.72E+02,1.68E+02,3.43E+01,2.10E+01
8389,0.020243546,4.2,1.35E+03,1.20E+03,2.78E+02,2.40E+02,3.58E+01,3.00E+01
8390,0.018120258,4.4,1.35E+03,5.41E+02,2.75E+02,1.08E+02,3.13E+01,1.35E+01
8391,0.013054961,4.5,1.36E+03,4.21E+02,2.74E+02,8.39E+01,3.51E+01,1.05E+01
8392,0.006564452,4.4,1.36E+03,4.21E+02,2.79E+02,8.39E+01,3.65E+01,1.05E+01
8393,0.000818542,4.2,1.36E+03,8.42E+02,2.73E+02,1.68E+02,2.99E+01,2.10E+01
8394,0,4.5,1.37E+03,1.20E+03,2.75E+02,2.40E+02,3.66E+01,3.00E+01
8395,0,4.6,1.37E+03,8.42E+02,2.81E+02,1.68E+02,3.36E+01,2.10E+01
8396,0,4.6,1.36E+03,7.21E+02,2.77E+02,1.44E+02,3.27E+01,1.80E+01
8397,0,4.5,1.37E+03,4.21E+02,2.78E+02,8.39E+01,3.52E+01,1.05E+01
8398,0,4.5,1.37E+03,4.21E+02,2.85E+02,8.39E+01,3.57E+01,1.05E+01
8399,0,4.2,1.37E+03,4.21E+02,2.80E+02,8.39E+01,3.13E+01,1.05E+01
8400,0,4.2,1.38E+03,1.81E+02,2.78E+02,3.60E+01,3.58E+01,4.50E+00
8401,0,4.5,1.37E+03,1.20E+02,2.85E+02,2.40E+01,3.50E+01,3.00E+00
8402,0,4.6,1.37E+03,1.20E+02,2.79E+02,2.40E+01,3.15E+01,3.00E+00
8403,0,4.6,1.38E+03,1.20E+02,2.77E+02,2.40E+01,3.63E+01,3.00E+00
8404,0,4.7,1.38E+03,1.20E+02,2.87E+02,2.40E+01,3.43E+01,3.00E+00
8405,0,4.7,1.39E+03,1.20E+02,2.83E+02,2.40E+01,3.28E+01,3.00E+00
8406,0,4.8,1.40E+03,1.20E+02,2.84E+02,2.40E+01,3.43E+01,3.00E+00
8407,0,4.7,1.40E+03,5.41E+02,2.93E+02,1.08E+02,3.63E+01,1.35E+01
8408,0,4.9,1.41E+03,1.08E+03,2.84E+02,2.16E+02,3.51E+01,2.70E+01
8409,0.040009053,5.3,1.42E+03,5.41E+02,2.90E+02,1.08E+02,3.65E+01,1.35E+01
8410,0.215087351,5.7,1.43E+03,4.21E+02,2.93E+02,8.39E+01,3.50E+01,1.05E+01
8411,0.333751757,5.8,1.43E+03,4.21E+02,2.93E+02,8.39E+01,3.57E+01,1.05E+01
8412,0.382936699,6.8,1.43E+03,8.42E+02,2.95E+02,1.68E+02,3.65E+01,2.10E+01
8413,0.434816867,7.2,1.44E+03,1.20E+03,2.99E+02,2.40E+02,3.51E+01,3.00E+01
8414,0.285676724,7.8,1.42E+03,5.41E+02,2.99E+02,1.08E+02,3.56E+01,1.35E+01
8415,0.210767379,7.1,1.44E+03,4.21E+02,2.99E+02,8.39E+01,3.65E+01,1.05E+01
8416,0.097587478,6.3,1.44E+03,4.21E+02,2.98E+02,8.39E+01,3.57E+01,1.05E+01
8417,0.005305443,5.1,1.44E+03,8.42E+02,3.01E+02,1.68E+02,3.51E+01,2.10E+01
8418,0,4.2,1.46E+03,1.20E+03,3.01E+02,2.40E+02,3.70E+01,3.00E+01
8419,0,3.7,1.47E+03,8.42E+02,3.01E+02,1.68E+02,3.51E+01,2.10E+01
8420,0,3.2,1.48E+03,7.21E+02,3.01E+02,1.44E+02,3.88E+01,1.80E+01
8421,0,2.7,1.49E+03,4.21E+02,3.03E+02,8.39E+01,3.70E+01,1.05E+01
